image_id,p_180
test_05559,0
test_05560,1
test_05561,1
test_05562,1
test_05563,1
test_05564,1
test_05565,1
test_05566,0
test_05567,1
test_05568,1
test_05569,1
test_05570,0
test_05571,1
test_05572,1
test_05573,1
test_05574,0
test_05575,1
test_05576,0
test_05577,1
test_05578,1
test_05579,0
test_05580,1
test_05581,0
test_05582,1
test_05583,0
test_05584,1
test_05585,0
test_05586,1
test_05587,0
test_05588,1
test_05589,0
test_05590,1
test_05591,0
test_05592,0
test_05593,1
test_05594,1
test_05595,1
test_05596,1
test_05597,0
test_05598,1
test_05599,0
test_05600,1
test_05601,1
test_05602,0
test_05603,0
test_05604,1
test_05605,1
test_05606,0
test_05607,0
test_05608,0
test_05609,0
test_05610,1
test_05611,0
test_05612,1
test_05613,0
test_05614,1
test_05615,1
test_05616,0
test_05617,0
test_05618,0
test_05619,0
test_05620,0
test_05621,0
test_05622,1
test_05623,0
test_05624,1
test_05625,0
test_05626,0
test_05627,0
test_05628,0
test_05629,1
test_05630,0
test_05631,0
test_05632,1
test_05633,1
test_05634,1
test_05635,0
test_05636,1
test_05637,1
test_05638,0
test_05639,1
test_05640,1
test_05641,0
test_05642,1
test_05643,1
test_05644,1
test_05645,1
test_05646,1
test_05647,1
test_05648,0
test_05649,0
test_05650,1
test_05651,0
test_05652,1
test_05653,0
test_05654,1
test_05655,1
test_05656,1
test_05657,0
test_05658,0
test_05659,1
test_05660,1
test_05661,0
test_05662,1
test_05663,1
test_05664,1
test_05665,0
test_05666,0
test_05667,0
test_05668,0
test_05669,1
test_05670,0
test_05671,1
test_05672,0
test_05673,0
test_05674,0
test_05675,0
test_05676,0
test_05677,0
test_05678,0
test_05679,1
test_05680,0
test_05681,0
test_05682,1
test_05683,0
test_05684,1
test_05685,0
test_05686,0
test_05687,0
test_05688,0
test_05689,1
test_05690,0
test_05691,1
test_05692,0
test_05693,1
test_05694,1
test_05695,0
test_05696,1
test_05697,1
test_05698,0
test_05699,1
test_05700,1
test_05701,1
test_05702,1
test_05703,1
test_05704,1
test_05705,0
test_05706,0
test_05707,1
test_05708,0
test_05709,1
test_05710,1
test_05711,0
test_05712,1
test_05713,0
test_05714,1
test_05715,0
test_05716,1
test_05717,1
test_05718,1
test_05719,0
test_05720,0
test_05721,1
test_05722,1
test_05723,0
test_05724,1
test_05725,0
test_05726,0
test_05727,1
test_05728,1
test_05729,0
test_05730,1
test_05731,1
test_05732,0
test_05733,1
test_05734,1
test_05735,0
test_05736,0
test_05737,0
test_05738,0
test_05739,0
test_05740,0
test_05741,0
test_05742,0
test_05743,0
test_05744,0
test_05745,1
test_05746,0
test_05747,1
test_05748,1
test_05749,1
test_05750,0
test_05751,0
test_05752,0
test_05753,0
test_05754,1
test_05755,1
test_05756,1
test_05757,0
test_05758,0
test_05759,0
test_05760,1
test_05761,0
test_05762,0
test_05763,1
test_05764,1
test_05765,1
test_05766,0
test_05767,0
test_05768,0
test_05769,1
test_05770,1
test_05771,1
test_05772,0
test_05773,1
test_05774,1
test_05775,1
test_05776,0
test_05777,1
test_05778,1
test_05779,1
test_05780,1
test_05781,1
test_05782,1
test_05783,1
test_05784,1
test_05785,1
test_05786,1
test_05787,0
test_05788,1
test_05789,1
test_05790,1
test_05791,0
test_05792,1
test_05793,1
test_05794,1
test_05795,1
test_05796,1
test_05797,1
test_05798,0
test_05799,1
test_05800,1
test_05801,0
test_05802,0
test_05803,1
test_05804,1
test_05805,1
test_05806,0
test_05807,0
test_05808,1
test_05809,1
test_05810,1
test_05811,0
test_05812,1
test_05813,1
test_05814,1
test_05815,0
test_05816,0
test_05817,0
test_05818,1
test_05819,1
test_05820,0
test_05821,1
test_05822,1
test_05823,1
test_05824,0
test_05825,0
test_05826,0
test_05827,0
test_05828,0
test_05829,0
test_05830,0
test_05831,0
test_05832,1
test_05833,1
test_05834,0
test_05835,1
test_05836,1
test_05837,0
test_05838,0
test_05839,1
test_05840,1
test_05841,1
test_05842,0
test_05843,1
test_05844,0
test_05845,0
test_05846,0
test_05847,1
test_05848,0
test_05849,0
test_05850,0
test_05851,0
test_05852,1
test_05853,1
test_05854,0
test_05855,1
test_05856,1
test_05857,1
test_05858,0
test_05859,0
test_05860,0
test_05861,0
test_05862,0
test_05863,0
test_05864,0
test_05865,0
test_05866,1
test_05867,1
test_05868,1
test_05869,1
test_05870,0
test_05871,1
test_05872,1
test_05873,0
test_05874,0
test_05875,0
test_05876,0
test_05877,1
test_05878,1
test_05879,1
test_05880,1
test_05881,1
test_05882,1
test_05883,1
test_05884,1
test_05885,0
test_05886,0
test_05887,0
test_05888,0
test_05889,0
test_05890,0
test_05891,0
test_05892,1
test_05893,0
test_05894,0
test_05895,0
test_05896,1
test_05897,0
test_05898,0
test_05899,1
test_05900,1
test_05901,1
test_05902,1
test_05903,0
test_05904,0
test_05905,1
test_05906,1
test_05907,1
test_05908,0
test_05909,0
test_05910,1
test_05911,0
test_05912,0
test_05913,0
test_05914,0
test_05915,0
test_05916,0
test_05917,0
test_05918,1
test_05919,1
test_05920,0
test_05921,1
test_05922,1
test_05923,1
test_05924,0
test_05925,0
test_05926,0
test_05927,0
test_05928,1
test_05929,0
test_05930,1
test_05931,1
test_05932,0
test_05933,0
test_05934,0
test_05935,0
test_05936,1
test_05937,0
test_05938,1
test_05939,0
test_05940,1
test_05941,1
test_05942,0
test_05943,1
test_05944,1
test_05945,0
test_05946,1
test_05947,1
test_05948,1
test_05949,0
test_05950,0
test_05951,0
test_05952,0
test_05953,1
test_05954,0
test_05955,0
test_05956,1
test_05957,0
test_05958,0
test_05959,1
test_05960,0
test_05961,1
test_05962,1
test_05963,1
test_05964,1
test_05965,0
test_05966,0
test_05967,1
test_05968,1
test_05969,0
test_05970,1
test_05971,0
test_05972,1
test_05973,0
test_05974,0
test_05975,1
test_05976,1
test_05977,1
test_05978,1
test_05979,0
test_05980,0
test_05981,1
test_05982,1
test_05983,0
test_05984,0
test_05985,0
test_05986,1
test_05987,1
test_05988,1
test_05989,1
test_05990,1
test_05991,1
test_05992,1
test_05993,1
test_05994,0
test_05995,0
test_05996,0
test_05997,1
test_05998,1
test_05999,0
test_06000,1
test_06001,1
test_06002,0
test_06003,1
test_06004,0
test_06005,1
test_06006,1
test_06007,0
test_06008,0
test_06009,0
test_06010,1
test_06011,0
test_06012,1
test_06013,1
test_06014,0
test_06015,0
test_06016,0
test_06017,0
test_06018,1
test_06019,1
test_06020,1
test_06021,0
test_06022,0
test_06023,0
test_06024,1
test_06025,1
test_06026,0
test_06027,1
test_06028,0
test_06029,0
test_06030,1
test_06031,1
test_06032,0
test_06033,0
test_06034,1
test_06035,0
test_06036,1
test_06037,0
test_06038,1
test_06039,0
test_06040,0
test_06041,0
test_06042,1
test_06043,0
test_06044,1
test_06045,1
test_06046,0
test_06047,1
test_06048,1
test_06049,0
test_06050,0
test_06051,0
test_06052,1
test_06053,0
test_06054,0
test_06055,0
test_06056,1
test_06057,1
test_06058,1
test_06059,1
test_06060,1
test_06061,0
test_06062,1
test_06063,1
test_06064,1
test_06065,0
test_06066,0
test_06067,1
test_06068,1
test_06069,1
test_06070,0
test_06071,0
test_06072,1
test_06073,1
test_06074,0
test_06075,0
test_06076,1
test_06077,1
test_06078,0
test_06079,1
test_06080,1
test_06081,1
test_06082,1
test_06083,0
test_06084,0
test_06085,1
test_06086,0
test_06087,0
test_06088,1
test_06089,1
test_06090,1
test_06091,1
test_06092,0
test_06093,0
test_06094,1
test_06095,0
test_06096,1
test_06097,0
test_06098,0
test_06099,0
test_06100,0
test_06101,0
test_06102,1
test_06103,1
test_06104,1
test_06105,1
test_06106,1
test_06107,0
test_06108,0
test_06109,0
test_06110,1
test_06111,0
test_06112,1
test_06113,0
test_06114,0
test_06115,1
test_06116,1
test_06117,0
test_06118,0
test_06119,1
test_06120,1
test_06121,1
test_06122,1
test_06123,1
test_06124,1
test_06125,1
test_06126,0
test_06127,1
test_06128,1
test_06129,1
test_06130,1
test_06131,0
test_06132,1
test_06133,0
test_06134,0
test_06135,0
test_06136,1
test_06137,1
test_06138,1
test_06139,1
test_06140,1
test_06141,1
test_06142,1
test_06143,0
test_06144,1
test_06145,0
test_06146,0
test_06147,1
test_06148,0
test_06149,0
test_06150,0
test_06151,0
test_06152,0
test_06153,1
test_06154,0
test_06155,1
test_06156,0
test_06157,0
test_06158,0
test_06159,0
test_06160,1
test_06161,0
test_06162,1
test_06163,1
test_06164,1
test_06165,0
test_06166,0
test_06167,0
test_06168,0
test_06169,1
test_06170,0
test_06171,0
test_06172,1
test_06173,1
test_06174,0
test_06175,0
test_06176,1
test_06177,1
test_06178,1
test_06179,1
test_06180,1
test_06181,0
test_06182,0
test_06183,1
test_06184,0
test_06185,0
test_06186,1
test_06187,0
test_06188,0
test_06189,0
test_06190,1
test_06191,0
test_06192,0
test_06193,1
test_06194,0
test_06195,0
test_06196,0
test_06197,1
test_06198,0
test_06199,1
test_06200,1
test_06201,1
test_06202,0
test_06203,0
test_06204,0
test_06205,1
test_06206,0
test_06207,1
test_06208,0
test_06209,0
test_06210,1
test_06211,1
test_06212,1
test_06213,0
test_06214,1
test_06215,1
test_06216,1
test_06217,1
test_06218,1
test_06219,0
test_06220,0
test_06221,0
test_06222,0
test_06223,0
test_06224,1
test_06225,1
test_06226,1
test_06227,0
test_06228,1
test_06229,0
test_06230,0
test_06231,0
test_06232,0
test_06233,0
test_06234,1
test_06235,0
test_06236,0
test_06237,1
test_06238,0
test_06239,1
test_06240,1
test_06241,1
test_06242,0
test_06243,1
test_06244,0
test_06245,1
test_06246,1
test_06247,1
test_06248,1
test_06249,1
test_06250,1
test_06251,0
test_06252,0
test_06253,0
test_06254,1
test_06255,0
test_06256,1
test_06257,1
test_06258,1
test_06259,0
test_06260,1
test_06261,1
test_06262,1
test_06263,1
test_06264,1
test_06265,0
test_06266,1
test_06267,1
test_06268,1
test_06269,0
test_06270,0
test_06271,1
test_06272,1
test_06273,0
test_06274,1
test_06275,1
test_06276,1
test_06277,1
test_06278,0
test_06279,0
test_06280,0
test_06281,1
test_06282,1
test_06283,0
test_06284,1
test_06285,0
test_06286,1
test_06287,0
test_06288,0
test_06289,0
test_06290,0
test_06291,0
test_06292,0
test_06293,0
test_06294,0
test_06295,0
test_06296,0
test_06297,1
test_06298,1
test_06299,1
test_06300,1
test_06301,0
test_06302,1
test_06303,0
test_06304,1
test_06305,0
test_06306,0
test_06307,1
test_06308,1
test_06309,1
test_06310,0
test_06311,0
test_06312,1
test_06313,0
test_06314,0
test_06315,0
test_06316,1
test_06317,1
test_06318,1
test_06319,1
test_06320,1
test_06321,1
test_06322,1
test_06323,0
test_06324,0
test_06325,1
test_06326,1
test_06327,0
test_06328,1
test_06329,0
test_06330,0
test_06331,0
test_06332,0
test_06333,1
test_06334,0
test_06335,0
test_06336,0
test_06337,0
test_06338,1
test_06339,1
test_06340,1
test_06341,0
test_06342,1
test_06343,0
test_06344,0
test_06345,1
test_06346,1
test_06347,0
test_06348,1
test_06349,1
test_06350,0
test_06351,1
test_06352,1
test_06353,0
test_06354,0
test_06355,0
test_06356,1
test_06357,0
test_06358,1
test_06359,1
test_06360,1
test_06361,1
test_06362,0
test_06363,1
test_06364,1
test_06365,0
test_06366,1
test_06367,1
test_06368,1
test_06369,1
test_06370,1
test_06371,0
test_06372,0
test_06373,1
test_06374,1
test_06375,0
test_06376,0
test_06377,1
test_06378,1
test_06379,0
test_06380,0
test_06381,0
test_06382,1
test_06383,0
test_06384,1
test_06385,1
test_06386,1
test_06387,1
test_06388,1
test_06389,1
test_06390,0
test_06391,0
test_06392,0
test_06393,0
test_06394,1
test_06395,1
test_06396,1
test_06397,0
test_06398,1
test_06399,0
test_06400,0
test_06401,1
test_06402,1
test_06403,0
test_06404,1
test_06405,0
test_06406,0
test_06407,0
test_06408,0
test_06409,1
test_06410,1
test_06411,0
test_06412,1
test_06413,0
test_06414,1
test_06415,0
test_06416,1
test_06417,1
test_06418,0
test_06419,1
test_06420,0
test_06421,1
test_06422,1
test_06423,1
test_06424,1
test_06425,0
test_06426,0
test_06427,1
test_06428,1
test_06429,0
test_06430,0
test_06431,1
test_06432,0
test_06433,1
test_06434,1
test_06435,1
test_06436,0
test_06437,0
test_06438,0
test_06439,1
test_06440,0
test_06441,1
test_06442,0
test_06443,1
test_06444,0
test_06445,0
test_06446,1
test_06447,1
test_06448,1
test_06449,0
test_06450,1
test_06451,1
test_06452,1
test_06453,0
test_06454,1
test_06455,1
test_06456,0
test_06457,1
test_06458,0
test_06459,1
test_06460,0
test_06461,0
test_06462,1
test_06463,1
test_06464,0
test_06465,0
test_06466,0
test_06467,1
test_06468,0
test_06469,1
test_06470,1
test_06471,0
test_06472,0
test_06473,1
test_06474,0
test_06475,1
test_06476,0
test_06477,0
test_06478,1
test_06479,1
test_06480,1
test_06481,0
test_06482,1
test_06483,0
test_06484,0
test_06485,1
test_06486,0
test_06487,0
test_06488,1
test_06489,0
test_06490,1
test_06491,0
test_06492,1
test_06493,0
test_06494,1
test_06495,0
test_06496,0
test_06497,1
test_06498,1
test_06499,0
test_06500,0
test_06501,0
test_06502,1
test_06503,1
test_06504,0
test_06505,0
test_06506,1
test_06507,1
test_06508,1
test_06509,0
test_06510,0
test_06511,1
test_06512,0
test_06513,0
test_06514,0
test_06515,1
test_06516,1
test_06517,1
test_06518,1
test_06519,0
test_06520,0
test_06521,1
test_06522,1
test_06523,1
test_06524,0
test_06525,0
test_06526,1
test_06527,0
test_06528,1
test_06529,0
test_06530,0
test_06531,1
test_06532,0
test_06533,1
test_06534,1
test_06535,1
test_06536,1
test_06537,0
test_06538,1
test_06539,0
test_06540,0
test_06541,1
test_06542,0
test_06543,0
test_06544,1
test_06545,1
test_06546,1
test_06547,0
test_06548,1
test_06549,0
test_06550,1
test_06551,0
test_06552,1
test_06553,1
test_06554,0
test_06555,1
test_06556,1
test_06557,0
test_06558,0
test_06559,0
test_06560,0
test_06561,0
test_06562,0
test_06563,0
test_06564,1
test_06565,1
test_06566,1
test_06567,0
test_06568,0
test_06569,0
test_06570,0
test_06571,0
test_06572,0
test_06573,0
test_06574,0
test_06575,0
test_06576,0
test_06577,0
test_06578,1
test_06579,1
test_06580,1
test_06581,0
test_06582,1
test_06583,0
test_06584,1
test_06585,0
test_06586,0
test_06587,1
test_06588,1
test_06589,1
test_06590,0
test_06591,0
test_06592,1
test_06593,0
test_06594,1
test_06595,0
test_06596,1
test_06597,1
test_06598,0
test_06599,0
test_06600,0
test_06601,0
test_06602,1
test_06603,0
test_06604,0
test_06605,0
test_06606,0
test_06607,0
test_06608,1
test_06609,1
test_06610,0
test_06611,1
test_06612,0
test_06613,0
test_06614,0
test_06615,0
test_06616,1
test_06617,1
test_06618,0
test_06619,0
test_06620,1
test_06621,0
test_06622,0
test_06623,0
test_06624,1
test_06625,1
test_06626,0
test_06627,0
test_06628,1
test_06629,0
test_06630,0
test_06631,0
test_06632,0
test_06633,0
test_06634,0
test_06635,0
test_06636,1
test_06637,0
test_06638,1
test_06639,1
test_06640,1
test_06641,0
test_06642,1
test_06643,1
test_06644,1
test_06645,1
test_06646,1
test_06647,1
test_06648,0
test_06649,1
test_06650,0
test_06651,1
test_06652,0
test_06653,1
test_06654,1
test_06655,0
test_06656,1
test_06657,1
test_06658,0
test_06659,1
test_06660,0
test_06661,0
test_06662,0
test_06663,0
test_06664,0
test_06665,0
test_06666,1
test_06667,1
test_06668,1
test_06669,0
test_06670,0
test_06671,1
test_06672,0
test_06673,0
test_06674,1
test_06675,0
test_06676,0
test_06677,1
test_06678,1
test_06679,0
test_06680,0
test_06681,1
test_06682,0
test_06683,1
test_06684,0
test_06685,1
test_06686,1
test_06687,0
test_06688,1
test_06689,1
test_06690,1
test_06691,0
test_06692,1
test_06693,1
test_06694,1
test_06695,1
test_06696,1
test_06697,1
test_06698,0
test_06699,1
test_06700,1
test_06701,1
test_06702,1
test_06703,0
test_06704,1
test_06705,1
test_06706,1
test_06707,0
test_06708,0
test_06709,1
test_06710,0
test_06711,1
test_06712,0
test_06713,1
test_06714,1
test_06715,0
test_06716,1
test_06717,1
test_06718,0
test_06719,1
test_06720,1
test_06721,0
test_06722,1
test_06723,1
test_06724,0
test_06725,1
test_06726,1
test_06727,1
test_06728,1
test_06729,0
test_06730,0
test_06731,1
test_06732,0
test_06733,1
test_06734,0
test_06735,1
test_06736,1
test_06737,1
test_06738,1
test_06739,0
test_06740,1
test_06741,1
test_06742,1
test_06743,1
test_06744,0
test_06745,0
test_06746,1
test_06747,1
test_06748,0
test_06749,1
test_06750,1
test_06751,0
test_06752,0
test_06753,0
test_06754,0
test_06755,1
test_06756,0
test_06757,1
test_06758,0
test_06759,0
test_06760,0
test_06761,1
test_06762,1
test_06763,1
test_06764,1
test_06765,1
test_06766,0
test_06767,0
test_06768,1
test_06769,0
test_06770,0
test_06771,1
test_06772,0
test_06773,1
test_06774,0
test_06775,0
test_06776,1
test_06777,1
test_06778,0
test_06779,1
test_06780,1
test_06781,1
test_06782,1
test_06783,0
test_06784,0
test_06785,1
test_06786,1
test_06787,0
test_06788,0
test_06789,1
test_06790,0
test_06791,0
test_06792,1
test_06793,0
test_06794,1
test_06795,0
test_06796,1
test_06797,0
test_06798,1
test_06799,0
test_06800,0
test_06801,0
test_06802,0
test_06803,0
test_06804,1
test_06805,0
test_06806,1
test_06807,1
test_06808,1
test_06809,0
test_06810,1
test_06811,1
test_06812,0
test_06813,1
test_06814,1
test_06815,1
test_06816,1
test_06817,0
test_06818,1
test_06819,1
test_06820,0
test_06821,1
test_06822,1
test_06823,0
test_06824,1
test_06825,0
test_06826,0
test_06827,0
test_06828,1
test_06829,0
test_06830,0
test_06831,0
test_06832,0
test_06833,0
test_06834,0
test_06835,0
test_06836,1
test_06837,0
test_06838,0
test_06839,0
test_06840,1
test_06841,0
test_06842,1
test_06843,0
test_06844,0
test_06845,0
test_06846,1
test_06847,1
test_06848,1
test_06849,0
test_06850,0
test_06851,0
test_06852,0
test_06853,0
test_06854,1
test_06855,0
test_06856,0
test_06857,1
test_06858,0
test_06859,0
test_06860,1
test_06861,0
test_06862,1
test_06863,1
test_06864,0
test_06865,0
test_06866,0
test_06867,0
test_06868,1
test_06869,0
test_06870,1
test_06871,1
test_06872,0
test_06873,0
test_06874,1
test_06875,0
test_06876,0
test_06877,1
test_06878,1
test_06879,0
test_06880,0
test_06881,1
test_06882,0
test_06883,0
test_06884,0
test_06885,0
test_06886,0
test_06887,1
test_06888,1
test_06889,1
test_06890,0
test_06891,0
test_06892,0
test_06893,1
test_06894,0
test_06895,0
test_06896,1
test_06897,1
test_06898,0
test_06899,0
test_06900,0
test_06901,1
test_06902,0
test_06903,1
test_06904,1
test_06905,1
test_06906,1
test_06907,1
test_06908,1
test_06909,0
test_06910,1
test_06911,1
test_06912,0
test_06913,0
test_06914,1
test_06915,0
test_06916,1
test_06917,0
test_06918,0
test_06919,1
test_06920,1
test_06921,1
test_06922,1
test_06923,1
test_06924,0
test_06925,0
test_06926,0
test_06927,0
test_06928,0
test_06929,1
test_06930,0
test_06931,0
test_06932,1
test_06933,1
test_06934,0
test_06935,0
test_06936,1
test_06937,0
test_06938,0
test_06939,0
test_06940,1
test_06941,0
test_06942,0
test_06943,0
test_06944,1
test_06945,0
test_06946,0
test_06947,1
test_06948,1
test_06949,1
test_06950,1
test_06951,0
test_06952,1
test_06953,0
test_06954,0
test_06955,1
test_06956,0
test_06957,1
test_06958,1
test_06959,0
test_06960,0
test_06961,1
test_06962,0
test_06963,0
test_06964,1
test_06965,1
test_06966,0
test_06967,0
test_06968,0
test_06969,0
test_06970,1
test_06971,1
test_06972,0
test_06973,1
test_06974,1
test_06975,1
test_06976,1
test_06977,1
test_06978,0
test_06979,1
test_06980,1
test_06981,1
test_06982,1
test_06983,0
test_06984,0
test_06985,0
test_06986,1
test_06987,0
test_06988,0
test_06989,0
test_06990,1
test_06991,1
test_06992,0
test_06993,0
test_06994,0
test_06995,0
test_06996,0
test_06997,1
test_06998,0
test_06999,1
test_07000,0
test_07001,1
test_07002,1
test_07003,0
test_07004,0
test_07005,1
test_07006,1
test_07007,0
test_07008,0
test_07009,1
test_07010,1
test_07011,1
test_07012,1
test_07013,0
test_07014,1
test_07015,1
test_07016,1
test_07017,0
test_07018,1
test_07019,0
test_07020,0
test_07021,1
test_07022,0
